(Intercept),`Mkt-RF`,SMB,HML
0.20050607480767438,0.9796295963444372,0.7261317672118339,0.40058466549011235
0.4952633836051181,0.9863009774162484,0.8975692114903226,0.6000603094358706
-0.2142613927464188,1.2404671961223117,1.0753904899384341,0.3294878505088566
0.4200024597126036,1.0747955114071481,0.7428815436261422,0.28660567133747145
0.24936310807920004,0.980453400977686,0.5419917090454821,0.16672244904626443
0.08221676976861826,1.0462890764663488,0.7624118168756632,0.22538300242185755
0.2343608337715613,0.9191821247374282,0.5888727985452917,0.3888333891377962
-0.07953177142329453,1.1091571389200845,0.6408082472823001,0.3750329975854794
0.38000290384441904,0.9201138535686092,0.5844760779193149,0.22414693210930223
0.10207512903159201,1.070425939120675,0.8213430912760751,0.4303618806057398
-0.09912953587435498,0.8944900928427507,0.5671648671635849,0.223488183639691
0.32806516863675217,0.9725549751711211,0.548036758959603,0.39830395471168173
0.2182645184864685,0.8931977158146921,0.5911145465945161,0.33281905014758595
0.33938278111938464,0.9974631988160195,0.7216620014063453,0.4444473315178284
0.23780290897138515,0.8166799476164379,0.6685123750844709,0.44646298723569633
0.2010366710971399,0.7679746239133074,0.6148399005709828,0.11490279238168766
0.4004971186917265,0.8549006914477989,0.5690372054366329,0.29465273053509905
-0.029911109404258333,0.9893450488053157,0.6447098833616411,0.24083291942112345
0.28535907488125667,0.9154136312803222,0.8779101670934514,0.3253654700304321
0.33328196188673326,0.894696480475596,0.5542434504123923,0.22616140009734062
0.3336659605958715,0.8863728784064562,0.6574878976574946,0.37527103145180957
-0.0090620972528522,1.0794300379916266,0.8691702647872838,0.27974945224270176
0.1720978872664976,1.0137007734387216,0.5585288107638325,0.4815940945665472
-0.1214118908263056,1.0093745292555023,0.8021148599607502,0.423204377088213
0.5692848759040116,0.9559736318558564,0.5984795032077682,0.19629306934584503
0.27213694912736913,1.0109295245287513,0.6340606278186203,0.3673342215904155
0.35427931042276806,0.8808921646969499,0.8414429500916035,0.12743428449359687
0.12478004665626792,0.9947644088214815,0.6578913079037716,0.16011814188502577
-0.15067543758721624,0.9688343171307653,0.8459991221525907,0.13554037503004426
0.41322737142685434,0.8992138408540217,0.8242001397704116,0.23378811003616445
0.24887678103980246,0.9521507725838118,1.0234234690938973,0.2534515439554451
0.09732103736012335,0.9587021224364008,0.5609030864316275,0.2782036284058708
0.1694129004806266,0.8063379348725483,0.5732239433577058,0.20264167742742514
0.3684269238775685,0.8771417978600423,0.7064913459339838,0.4948866967877934
0.2658411491118525,0.9104933213315649,0.5638531794167561,0.2862316510864521
-0.04822810529206019,0.8624309832470082,0.636358005258199,0.3696449883806363
-0.03641821837584717,1.137131920766981,0.8382580309743665,0.5009439507817794
0.4677293709673459,0.8261648467626491,0.7235787544665772,0.2911581935968044
-0.21551022866751976,1.0357857831986936,0.697937430975969,0.3443313538830229
0.23065391226704832,1.0055098120085666,0.6722379950437101,0.2502916834607765
0.29452015274068005,0.9799042388379969,0.43820105327076686,0.26325790473587224
0.49869688856457806,1.1025942216817173,0.6549411540192608,0.4294843600374089
0.3578822371519547,0.9623356205331028,0.6998345925189964,0.1693182011168621
0.1060359631494237,0.7925237235576618,0.37192385445180337,0.18695330048179162
0.4436651606631309,0.8277920896552307,0.6551924825203693,0.31405649825955234
0.019533277996527498,0.8879737476115814,0.40004385671396836,0.324160121301771
0.23032656040690208,1.013112417626604,0.7899474896256028,0.4529425059960307
-0.018355236093429806,0.9531751368797494,0.7751558452133215,0.5056150090620473
0.2634341010819893,0.9971998892058457,0.7388016007033182,0.638121237097673
0.12040736109293187,0.9495697841562085,0.7798057007339627,0.3118998825241862
0.27126156639664223,1.0357779314899445,0.9195273142739178,0.3727341119766262
0.27892582771577784,0.9916190822035601,0.7235287488698112,0.31645530206375927
-0.029293192319865085,0.9490426990749962,0.709498056279424,0.5182171354023967
0.09657613742881781,0.8842149801175023,0.5832442714199362,0.5219809732007586
-0.14950643396860394,0.9915131061075217,0.45931647782871643,0.25370907760839845
0.39805344954899596,0.8702031317938841,0.6702735829159341,0.4548425212707466
0.4507254589750429,0.9677865802977761,0.767485633521307,0.15189189283847476
-0.24555166888936458,1.1463454673361617,0.8571676643843268,0.1972911321132155
0.44736780468537996,0.9866495554867489,0.7533390385542087,0.24043349189455118
0.12321253570490891,1.003288927497911,1.039248147098546,0.6151064314347854
0.42274983975028296,0.8523434450827001,0.6476738235625892,0.18441658902497735
0.07313772300637462,1.0491923900057414,0.8224809727642339,0.3330063648113007
0.24388012486952954,0.8894002002906655,0.7555448345551038,0.5879528973062953
0.5075467103039211,0.9995651346923923,0.8277244287755933,0.41566660744792766
0.07241487930071423,1.0117297243761676,0.8516082551347584,0.28769813479156003
0.13381104923897955,0.9100850022741735,0.668254530960131,0.44717227358386147
0.283336761705046,0.8292785042269617,0.7068242854107981,0.26041542424362185
0.16409070113476476,0.9850307684219652,0.738749343173683,0.509037745310584
0.3840792919388371,0.9119618073560287,0.797406846307476,0.22152007338611893
0.18821392242231727,0.8678484196282688,0.7021608610980233,0.47021863825914917
-0.33008684927419063,0.9025992460438665,0.5645040340221771,0.2961515088591834
-0.06427030999841236,0.9256133091058117,0.6400074107016958,0.4619786842668246
-0.15032037203007745,0.9173819837405583,0.5519099394203809,0.40506039511393976
0.0788307770613676,0.9323664213001456,0.5896792936161955,0.30497017475023047
0.16267267226756776,1.0875481082542953,0.7359875942842983,0.2667455681374211
0.17266458523668543,0.9922120841625586,0.5884344455623937,0.408675325089681
0.4260312859492377,1.0591779771288037,0.9242395495054044,0.13296531946972995
0.3913323099431323,0.901579893574885,0.9276113417648283,0.4299986579230042
0.2546856706853867,0.8333404358562979,0.5562245891041684,0.1985394190477578
0.44796044671220875,0.9127710974115123,0.7806895045612203,0.1903113200323631
-0.040187758297401316,1.000620874554073,0.6551946267365096,0.39523876449437395
0.21691823186410664,0.9404443220632066,0.7775810428455856,0.3642850127033394
0.3263075164492608,0.9157960746893988,0.6748798113867822,0.3576116443474306
0.14120587216323463,1.0920827734588738,0.9999695168207253,0.13789828742276983
-0.014619879793560836,1.0056893238896911,0.6271783834626,0.5249370887824586
0.12178563482972946,0.9936881784110556,0.8104744561863004,0.5336406622546739
-0.48284903234327553,0.9599397826723574,0.5079291608873554,0.5138323674018139
0.03981215480719625,0.9864981223448058,0.7356796224461729,0.3929168671729356
-0.06432922171663175,1.0158446056345314,0.4603188082138987,0.3749989470074572
0.3599300854828341,0.8703364925950351,0.6179755036289999,0.44166331983310614
-0.15450262068164908,0.9441525482057417,0.4288245316000455,0.37412090476114135
0.16849210348937957,0.9625247062506463,0.7409330723036018,0.5044025794513461
-0.09925983784585718,0.8811110943034899,0.7417458641516184,0.39214528421170985
0.5659208225479052,0.8319932297405874,0.7707841797579474,0.3116109396962636
0.04195454818698925,0.8831996368359398,0.8485757638462658,0.3255578256201616
0.3179410223726267,0.8373104975486103,0.7633075471785024,0.3610239158875899
-0.06009009736936964,0.9202267095668787,0.6858732346931017,0.1287498411817652
0.506147169197785,0.9663830976113454,0.6500401184592622,0.2813977383004883
-0.06795602322117075,0.9596836975345927,0.6472081129698288,0.24426432200105466
0.16504253378248837,0.9845742140816225,0.5950462413139967,0.44827976936229547
0.02821369692806589,0.8856352974632791,0.47149084239930605,0.25470866453085556
0.1796648163439452,0.8709984493337096,0.6493253214631056,0.35092206693331224
0.17754831052424422,0.8808980492785599,0.8385288289118692,0.4188436447093696
-0.07930369499314645,0.9531188278111321,0.570186266949144,0.4024410325486086
0.4179548624389008,0.8408916785209296,0.6241171072485,0.3876665896777961
0.3153219434128492,0.8934654076032948,0.7636291330449962,0.47539201977919443
-0.0376054429983859,0.9990644036259648,0.6575411454359325,0.351475652742873
0.01851198123383853,0.8712179615131639,0.8655136393332614,0.28301757389315607
-0.21215161536091998,0.9933681346871173,0.6260819483635814,0.533093717159394
0.3661300302492569,0.8986421657652122,0.9691270599932156,0.12110536828422809
-0.060504612852341745,0.9559962070143385,0.5956210188757107,0.2709325556992416
0.12196630701750845,0.9458717790541269,0.7305262084951356,0.3199883254938337
0.3355315664538202,0.7793646035745071,0.5678991641611025,0.40994369176782613
0.07793329633413928,0.995572707048188,0.7205371337685713,0.42514088160621066
0.18317846188033526,0.9584026553355347,0.6365479348441311,0.3968230694842177
0.3987896240578168,0.9312400792941141,0.5721161638921003,0.2699719021990512
0.34848943024760826,0.9225286464572839,0.7155400685752268,0.4164956692994659
0.04594345433447915,0.8343407290148339,0.5955086497231478,0.3542839420827508
0.20900307266613458,0.9256060279218358,0.6930043306346491,0.34929451590092964
0.403998006290959,0.9052593059341035,0.7153102790214313,0.12910682103405427
-0.05486932792950025,1.0413461174292367,0.9018740091930759,0.02320485121105834
0.5922528427994055,0.9000961997452992,0.959041893461525,0.3218278438323596
0.23115861625128944,0.9108335751398506,0.7418923842634119,0.407049312595476
0.2619194122903385,1.020572268835533,0.8751352124312276,0.21282157404957777
-0.13678193046970036,1.0621936733187838,0.5702640157122497,0.19270542354243003
0.10613692611937585,0.8795376070442322,0.748408766356282,0.23328856005655116
0.080910676942001,0.9181838953022788,0.5902250141386841,0.4599508367609528
0.4574002020472645,0.8290091000159061,0.7885552981774211,0.2787980224166467
0.22626555520018377,0.984246118543027,0.6435118625736896,0.4525788950815787
0.6640713631473992,0.9345041459184052,0.8229510740786724,0.15063373292910034
-0.14323568682996193,0.9754750558952823,0.6443853974528825,0.557288574115654
0.006061399250243831,0.9150456775396075,0.4404802311132856,0.24151858370039309
0.1123760578013507,0.8596308757322003,0.6582071114066964,0.22936533793336006
0.14466455633451877,0.9254306825162502,0.5846996375925906,0.40551354539005413
0.40057517809657284,1.0473136534192933,0.8505582086751619,0.30545167890107316
0.5276976520952047,1.0800184876802728,0.8848046434235208,0.3572684041567577
-0.09242119949022568,0.8596005362756668,0.755525240690987,0.1557222832881465
0.1864963667187087,0.8651554598725508,0.46481813864942684,0.18845261570588992
0.22751966702363222,0.9684869542300721,0.6558990697319408,0.4171147666896782
0.4400404946005939,0.9964679558132302,0.8268213606904153,0.3956503359503973
0.14195217589366482,0.8025795401737451,0.7986370137259624,0.4649126728077542
0.24346775020476594,0.9664108402823761,0.67343206157071,0.22936743971452292
0.46042750917431485,0.9682164709758382,0.7702194692577377,0.47371538366074634
0.23192068228547966,0.9451068667425461,0.620529874775392,0.2439063087913608
0.39417715706287687,0.9666028546491225,0.7462102113212705,0.23943565147942358
0.21152291599019452,0.9552848109676909,0.6211508797026837,0.27664352499122047
0.13900214321497653,1.0611610899879944,0.7743445016717001,0.1662274031074482
0.5015315911534554,0.8305021981452805,0.7009086591681949,0.24098281005112626
0.19245164017823696,0.9817185976861578,0.6369493645953553,0.26842409855675303
0.28372489505683174,0.9073376106488109,0.8303846651699193,0.35742327646768507
-0.10757351964072831,0.892491102806366,0.6252840902941801,0.23021292305722432
0.17706100258163718,0.8972215095277626,0.634848172300129,0.5919919047911929
0.2923285051992892,1.010509728684394,0.6757680627203662,0.3499943666407747
0.2878752652484928,0.9855835395647682,0.7147933993029668,0.3924019197912718
-0.12400977613514813,0.8878075828718813,0.7039422467229636,0.35566703390426313
0.32909114998700206,0.8557786390611779,0.859758620671195,0.3619604445673458
0.3351943504450062,0.9271653359367099,0.8357543993187687,0.41347353591753966
-0.04794899340845304,0.9756009520995739,0.6388717901653939,0.24915095943247348
0.2601448776718034,0.9363087673579229,0.7712634078840968,0.24275702621314446
0.4952064002927424,0.8665663798589313,0.6664910297317157,0.25152459430581764
0.0685533375494764,0.9335611902232345,0.7520188732890156,0.3240341552025037
0.08604109188871549,0.8676948830145655,0.523990089962067,0.3200818635241144
0.639174842384195,0.9209097284696519,0.6052940713322915,0.33010128057740346
-0.23254525568327167,1.062995489766683,0.9509831337524035,0.4532127610954219
0.39137703752651665,0.8910094039690162,0.7165436872362589,0.3118736541668199
0.10155628960381036,0.827549431504235,0.9224556256335946,0.36507973721832354
0.30427045410358966,0.9407345491102711,0.9671648399606204,0.37263821604826586
-0.050184748691964445,0.8444509331113574,0.6202178811425358,0.24587566369121588
0.03208414018857084,1.0067608694976586,0.6871767417829207,0.19370184464326104
0.42893197790858983,0.8900319077832142,0.4943592164024415,0.08113357548360868
0.18951978042645304,0.8485758635725194,0.6749188691255285,0.5410876783681584
-0.09407248058609034,0.9720547870958102,0.7959348920137669,0.4859002830987003
0.13283485116237817,1.0005038163675481,0.6264011480435163,0.5246265627572996
0.30200984827571836,1.0160502127539808,0.7284982218779011,0.16065386123344363
-0.05614949765645068,0.7572965458605335,0.6271971784270732,0.42589135234728065
0.5873889167624446,0.8962789405916575,0.6367946108678485,0.2805922180494674
0.5514545608643784,0.8559768789415373,0.5957979476798123,0.24671373455626264
0.024861554773053966,1.0451242165720709,0.6660643304592565,0.5621722500093527
0.38637143860853973,0.9823894698845391,0.8722586015894926,0.32288007195305024
-0.08813507425128522,0.9080916754113364,0.6679941949528677,0.2692127930467236
0.6455572372050545,1.0154429744409599,0.7208903835083343,0.2548695460148997
0.24739298289343203,0.8754796353562949,0.5584648718556122,0.45936600141661715
0.008039060698076828,0.9885744520725647,0.5280907780310625,0.2569578493556335
0.15492329561585863,0.9953319139555283,0.5583168509724941,0.22851002450345811
-0.0542617146208481,0.9061700289629755,0.7868391516582125,0.20726525185499894
0.19965946182619987,0.9318225801135704,0.6551307314465401,0.408796952131948
0.3356981134368799,0.7919189001821613,0.6040893713663937,0.47653141828183937
0.12085538044630852,0.9435551565963928,0.8149283577427616,0.45225910741401115
0.0859566792552437,0.8582534784231655,0.7008995596561102,0.3589786525604664
-0.1432829371447852,1.0759361146495168,0.8338240828712112,0.3531763633562839
0.13107974691531293,0.8185643718469724,0.4996004803799373,0.10378793241033567
-0.026471208384383816,0.9636341298293168,0.7935823331454097,0.46657647774644334
0.35516246295417686,1.0760460752780023,0.9493637964943971,0.050835082617266256
-0.01231937091262251,0.8187861844518253,0.5730144429724405,0.2310084067012503
0.06074595827042489,0.9908895844823252,0.6475515820516122,0.21866786915187778
0.05707680144037512,0.9665850007752457,0.5775286148726135,0.321386470476751
6.110164840142309e-4,1.041050711280393,0.9126743844256939,0.37628684479697483
0.15413936253985983,0.8373268541996611,0.6898304120821173,0.21725169198372782
-0.07744423563600707,0.8777457728106428,0.6873820297609264,0.14425471635194537
-0.16264447578758123,1.0347757690467163,0.6428148851382599,0.37602219031614675
0.42522494247469816,0.8413782425092297,0.7581649793098225,0.39542853196155836
-0.12981890211830066,0.8977852648622476,0.6335606133157549,0.22607458376290038
0.14201753547274654,1.061586228564497,0.6777705179103222,0.4434783910654684
0.14022722654896497,1.0364276528903775,0.6731056355241357,0.2391255271143761
-0.08705745523575541,1.0354068141525734,0.6278156730071107,0.5816084468944762
-0.06269887238272608,0.9520126203223067,0.6241949370813311,0.35311734867994654
-0.09937421862730518,0.9633976571572347,0.699645852076441,0.1673796523545235
0.483637403236926,0.985310812719106,0.670090591490531,0.18897031513668114
0.29111383356780185,0.9641050156460724,0.8631485728279323,0.0583086098620696
0.31164594937958534,0.9051337475037784,0.752214786448712,0.08029394078634935
0.16857277444378027,0.9116635952541656,0.6057765683400356,0.31923699597343413
0.14320501098964955,1.1145309156217926,0.9158791716634417,0.2720590455236612
3.943841651193317e-4,0.6682993181992403,0.4546750507640688,0.3885782417345806
0.040134701787041975,0.9452964370493837,0.7254545443125595,0.2850740782596987
0.10419525205891711,0.9543015730467048,1.094290430760881,0.3734252098701435
0.2605446062019208,0.960172070940081,0.7693484405363562,0.41106531273565616
0.3039608210149383,0.8778889226236906,0.6046182958854237,0.26844563022200846
0.29547930735413114,0.9488686850426893,0.9368224122109802,0.37777018557593856
0.06398381315510362,1.1199429305485946,0.7768698146735726,0.268716190225095
-0.1811264732595518,1.0172414374095111,0.7970240515373109,0.2738913447057444
0.5602371968634423,0.8290477136563612,0.8553670636562164,0.32774268863182765
0.09276983667282891,0.9957068843302664,0.7920513427443883,0.24114620663005462
0.3681786213225781,0.9620529963651934,0.6587575205194848,0.38606148801687196
-0.23756936262816072,1.0357999286248771,0.7446167775877016,0.42966696528714865
0.05486326141187249,0.996696162633108,0.8958121369024944,0.28270121483488847
0.17232479549316104,1.0085316708453687,0.6101078109009846,0.3406751316652666
0.22626521021546356,0.9526175012189873,0.6910379697521998,0.3596546226413592
0.08786538808904787,0.8630808056087412,0.6448420209266219,0.3123896358985747
0.3589609492926537,1.0790939399483388,0.8475243374707193,0.4573936146478043
0.26262757120913366,0.8770385399553446,0.8247419663468455,0.34420340178778147
-0.0700944097634079,0.9520737573880897,0.658902645085304,0.17354590684891036
0.1510350302690236,0.9709861344713194,0.7994503434427601,0.4328649122901555
0.09752758413009732,0.9664646447538343,0.7140710100376277,0.5121778249699371
0.14725167744668552,0.8766131431274102,0.6721577411964956,0.2708358625470434
0.45056871911543367,0.9273168210311016,0.7704603477902302,0.42357148314772186
0.10548086726245963,0.8831780885857504,0.5104134181017093,0.40852289107232603
0.38708813799811354,0.8701249656990473,0.8765121897290528,0.24147847104835005
0.15329325269184074,0.8476188502241029,0.9125949416710024,0.2954841995483683
0.41552619556581866,0.8280563105225585,0.6197237707734156,0.3546542893575249
0.5549660789689446,1.048888261421739,0.9704477938623784,0.2760853023882555
0.2984836797300152,1.1391291622888846,0.561316977852876,0.35469029449969797
0.09559367252765616,0.943599202329972,0.6071293197336504,0.26509299003462766
0.3773156861944165,1.077202397568457,0.7632144276727905,0.39291815380919687
0.00571542183572892,0.9364999957815371,0.7783146319678964,0.2377781020150796
0.16630832243392113,0.848606732263721,0.7706048494251063,0.4457577703409316
0.16249626979603282,0.9392668730893837,0.6479245534790452,0.4349728319212662
0.33993912560481226,0.9437190714692576,0.6758163134912066,0.23146991208397089
0.529496714747976,0.8530842207800646,0.6283038288570562,0.15910554438584343
0.2589344196333044,0.8252854384008116,0.7836219175170998,0.2175985127530258
0.18278127222657461,0.89792397076425,0.6197297663020273,0.34580707318902065
-0.16308131029951883,0.880585168668374,0.6205181175950842,0.24185368173507482
0.20686449414233488,0.8305640689364037,0.7222865371636026,0.2358129220428981
0.3329985102315622,0.849323458244812,0.6704018218525207,0.40869857011589916
0.08810608910396847,0.8323823264295471,0.9366291938129611,0.4153474103107265
0.31574464280098546,0.934718868902298,0.6357137499421804,0.47940017074034436
0.14442904330825115,0.9592589714635421,0.6338141448436281,0.3378585462311232
0.5322122667239725,0.8819226781994024,0.6169585985440149,0.2467265075417682
0.2831642959279132,0.8905558159777521,0.48984851401983376,0.16775100576155874
0.37641860039347486,0.969241007131714,0.7191126558895664,0.39605859266425597
0.3027078949911939,1.038375054917331,0.7201311605250204,0.24124229971100222
0.18475566535015397,1.0040692362193304,0.6992996738572752,0.4070826425006019
0.5075446765605935,0.9597950160347407,0.8405324851018792,0.5266465524766532
0.38164062233209844,0.8590304121249356,0.7840184789855364,0.2818228201091636
0.17136763499101323,1.001216618455471,0.7943888699620418,0.3205815807042197
0.5049105676878807,0.837401827806809,0.8312338980012864,0.28681290116938785
0.14457076312979739,0.9644050648861197,0.7081201880009648,0.44682585991302126
0.26274494594748643,0.8567947989335595,0.5844431032069888,0.39016048084286786
0.2793808088809767,0.8918090139389158,0.8301258169422779,0.29074208637738086
0.06592540864441074,0.8336622306849543,0.8803043631203089,0.3112631820534545
-0.07218566978024131,0.870366877761686,0.7489716014258357,0.4115758232197813
-0.1914837020958839,0.7625454515978888,0.6250971590677393,0.1562089760198489
0.35866035926858175,0.9853832201487864,1.09062702541918,0.2629499119665722
0.19515528853726458,1.038450013434249,1.0183350128483348,0.2735501425794991
0.14522735075767904,0.7898203668486701,0.6774931084470853,0.1472634335541526
0.3160700000696793,1.032435594976233,0.5985363052254304,0.18376600234098156
-0.08057067627015042,0.9935482343239866,0.7243506554076674,0.3610691346744686
0.08990315431606588,0.9056694859635005,0.9576878309125086,0.08944874315965642
-0.33955542933088884,0.9452378122566064,0.7849099110536432,0.3859292188453772
0.24442502480814476,1.0408445425911073,0.9166929506652767,0.430336065768163
0.3098864627716668,0.7955570266611948,0.6733968887335684,0.3547602322291583
0.2660420332660926,0.7994477121333737,0.5447287118535312,0.4364820615782016
0.30450918227891616,0.9933977137827854,0.6678740694583792,0.15715790216493353
0.37745130798680715,0.9788812333297001,0.7876630497829463,0.34296732770654004
0.12958838302192652,0.8143565795063651,0.6910532302567578,0.451589027576595
0.03824556762869048,0.9001026298676909,0.6621618352595016,0.28582493469739406
-0.19086887991663742,1.0521932512874717,0.7837456986282368,0.2868276640938342
0.4276090863454854,0.7797710501587146,0.5374535929712988,0.3113005682208039
0.41832288613899515,0.9284609319041528,0.6657022499587782,0.3242591279554875
0.0917540688828463,1.0398002971970561,0.44647681973995884,0.21758200645800568
0.22433329996090023,0.9669264178488716,0.8831567769026437,0.2540639955130363
0.2376729020627566,0.7945145453353989,0.48331553078286993,0.12677910138809576
0.03590077148903448,0.9689487389157448,0.7162595899813071,0.3793170661583895
0.13846142576541978,1.0250554456124508,0.6401700886279669,0.31201476255738547
0.12645605877970084,0.9074112628780012,0.6145741266210494,0.43346057270706095
0.02489920490414857,0.9261844729885051,0.5751666392800544,0.4428631031708206
-0.36362612273400857,0.8887845588258232,0.6813935665567092,0.20033872048769502
0.271813198876328,0.918524713183493,0.6554125459095906,-0.08539249506443772
0.29689585611940267,0.8570899711172552,0.41642456892261176,0.32404994061275105
