(Intercept),`Mkt-RF`,SMB,HML
-0.4590993974538939,0.8199055503884263,0.572495681980029,0.29653431988133516
0.8354217002300622,0.7292109643127931,0.6210907939964614,0.6980354818371615
-0.5843394926058242,1.2470091148514602,0.6605355244146054,0.47232051567313293
-0.09672790003732862,0.9027654369961409,0.7757101282204512,0.2368271834627752
0.1487706062057088,0.8706496079286757,0.5459204450253656,0.12913747428417324
0.47740109326701813,0.6830422351029019,1.2789638694181256,0.17785604402709299
0.4846977606100479,1.0444145051937708,0.5223684007461863,0.3360498703781775
-0.07674364852221381,1.0637341451004596,0.5885776179481618,0.22665679682803924
-0.27407621355696915,0.9269098265903047,0.6854278019249642,0.3651567563060023
0.33002112950027923,0.94902735129607,1.2080113761632023,0.555203613785154
-0.13815225447437546,0.8474538583356506,0.5822379663214651,0.5415394193436353
-0.20500110294561064,0.9678849436602529,0.9683555336731153,0.017357539725315632
-0.009299634888979285,0.4783784768935224,0.4129907249464413,0.05622534273875054
0.5516653500595645,0.8670561708504435,0.8810877508481444,0.15248773045140968
0.6284831827412021,1.0330375323752528,0.6393716934395353,0.3205403293148456
-0.1574884681415685,0.6325716115633677,0.6437953788117265,0.09206567584309897
0.7514414896074179,1.2332727651986966,1.1594126329888632,0.9134134878922355
-0.05756699670959325,1.2135991479617156,0.7783008553354841,1.068280753109294
0.5852107712077216,0.9343601822798567,0.7420447745200046,0.1893364350334523
-0.3343479847776704,0.7653003515822864,0.5313813600005511,0.3011680122018378
-0.004525662077182418,1.059794374492439,0.6805774651838665,0.40713159027216267
0.18740412631850642,1.119095696428991,0.7663635917090135,0.46717980828324257
0.23688827945953067,0.9398435246069496,0.8266099637763923,0.42277005186044275
0.08367174492531279,0.8983214133945315,0.5895405928113057,0.26037674171592806
0.04268257211631693,0.9184614088173876,0.979449608586464,0.9388351866992143
0.673288139042992,0.6904023745124458,0.3671243403892165,0.018992332654227558
-0.6269515523277063,1.2963506462963468,0.9859529535525771,0.8221337191914205
0.6028637612130519,0.9708153195075844,0.8871519019968981,0.5919203551875148
0.015491261033274382,0.9102995799301709,0.747396080152916,0.453879783440697
0.049369537972781805,0.8992786698756696,0.8227158301531674,0.5738689315474885
