Date;monthly.returns;;;(Intercept);`Mkt-RF`;SMB;HML
31.08.1940;2.04081670481517;;;0,448921043;0,550218278;0,265590754;0,244867542
30.09.1940;1.52380807059151;;;0,478737176;1,034010334;0,803919512;0,169289561
31.10.1940;3.93996324864776;;;0,09251242;0,800209079;0,728037057;0,568296619
30.11.1940;-4.60289018405742;;;1,122764774;0,779719092;0,869114793;0,175122703
31.12.1940;0.0946095474982256;;;-0,086675105;0,931815018;0,6166295;0,316859703
31.01.1941;-4.82041807712215;;;0,541070961;1,048295888;0,479860174;0,392776641
28.02.1941;-1.48956924603851;;;-0,585228482;0,890794108;0,337345302;0,361634513
31.03.1941;0.403225418804332;;;0,066738928;1,119235898;0,642182062;0,306807016
30.04.1941;-6.52610056265827;;;0,415844427;0,803436562;0,667938942;0,314428011
31.05.1941;0.751876387424488;;;-0,152294972;1,128278095;1,471062284;0,826415419
30.06.1941;5.01066376646651;;;-0,22236376;0,447414927;0,63023313;0,260916475
31.07.1941;5.48223290294385;;;0,393977748;0,78775486;0,375859087;0,106727753
31.08.1941;-1.05871613779355;;;0,188147942;0,948891418;0,794375067;0,588729424
30.09.1941;-0.778209394786944;;;0,380516026;0,949037109;0,755629072;0,508734559
31.10.1941;-6.86274335641942;;;0,435027438;0,688728116;0,184021198;0,175240157
30.11.1941;-4.00000120464125;;;0,153248633;1,096415972;0,538531243;0,223038352
31.12.1941;-4.71491568609182;;;0,56814017;0,863332037;0,694938311;0,254897481
31.01.1942;1.84120608529843;;;0,030723033;0,917495826;0,337962377;0,288574495
28.02.1942;-2.93785556694697;;;0,203401618;0,889801389;0,336878424;-0,068507924
31.03.1942;-6.75203624450832;;;0,75039829;0,735225708;1,152491191;0,050361495
30.04.1942;-4.36954271496426;;;0,603496855;0,580511418;0,977680227;0,157332559
31.05.1942;6.39686398014365;;;0,307901984;0,971990036;1,062335699;0,720913491
30.06.1942;1.84049790460776;;;0,385379148;0,871364661;0,523845492;0,504462371
31.07.1942;3.13253280610848;;;0,039535661;1,125815199;0,676649735;0,658230815
31.08.1942;0.700928306088433;;;-0,176846921;1,011470629;0,678510933;0,46120321
30.09.1942;2.66821924552412;;;-0,130852126;1,040283201;0,720839405;0,309174736
31.10.1942;5.7627034262661;;;0,225748218;0,908628374;0,769175643;0,369420947
30.11.1942;-0.747860014869572;;;-0,234677041;0,920350494;0,961007533;0,61421543
31.12.1942;5.1668514303729;;;0,842032253;1,062357503;0,509045823;0,155788237
31.01.1943;6.85771843630998;;;0,042098631;1,13229904;0,846097105;0,16709614
28.02.1943;5.07663513360073;;;0,201284305;1,231086028;1,061975041;0,394297747
31.03.1943;5.56061660737281;;;-0,064544453;1,209741003;1,197953512;0,279640639
30.04.1943;0.0863577629336865;;;0,339417579;0,831607731;0,573012218;0,345450236
31.05.1943;3.96893901717732;;;-0,103737087;0,910955536;0,375167176;0,410294542
30.06.1943;2.48962809947115;;;0,040644695;0,973813366;0,784066695;0,375890543
31.07.1943;-4.04858287089783;;;-0,109557365;1,08417738;0,655041953;0,644481886
31.08.1943;-0.421942524263974;;;0,614161424;1,056756742;0,515109569;0,420613023
30.09.1943;2.37287905462105;;;0,105955452;0,761834756;0,537122573;0,347672567
31.10.1943;-1.40728540867234;;;0,156933362;0,847042698;0,557647249;0,277954991
30.11.1943;-7.4727069777572;;;0,082317691;1,062265992;0,417011727;0,409210626
31.12.1943;5.89836289954366;;;-0,215590632;1,047033881;0,730123354;0,502147844
31.01.1944;1.54241905740367;;;0,104209027;0,867771498;0,511880764;0,485921237
29.02.1944;-0.253170343288944;;;-0,390901032;0,907114359;1,016015378;0,011138656
31.03.1944;1.69205387566151;;;0,456677422;0,740989871;0,669869262;0,227096047
30.04.1944;-1.24792484602365;;;-0,350952007;1,114061338;0,698942208;0,401631879
31.05.1944;4.04381213595972;;;0,24325939;0,775561986;0,495261651;0,406432196
30.06.1944;5.10120762191935;;;0,226617493;1,129176163;0,620103906;0,15968529
31.07.1944;-2.08011951934812;;;-0,267086964;0,826398072;0,860704486;0,36901821
31.08.1944;0.865457563706529;;;-0,417999257;1,097364875;0,495157357;0,354452426
30.09.1944;-0.624024380736554;;;0,199271179;1,089485493;0,860310862;0,76446126
31.10.1944;0.313971448757067;;;0,518518204;0,891586808;0,847897379;0,375768474
30.11.1944;0.391237807351974;;;0,157058868;1,1245061;0,804136491;0,419531235
31.12.1944;3.50740305487975;;;0,203413261;0,77372721;0,487363644;0,446026546
31.01.1945;1.43072694185293;;;-4,60175E-05;0,938353545;0,948066621;0,469356536
28.02.1945;6.16184043988244;;;0,304002361;0,788495282;0,689680816;0,292723992
31.03.1945;-4.82517849548475;;;-0,396212636;1,01789245;0,822735892;0,128465327
30.04.1945;9.03747631843026;;;-0,142738983;1,141382224;0,838108165;0,813005092
31.05.1945;1.14555306297823;;;0,453612343;0,932311705;0,558186652;0,36695077
30.06.1945;-0.932713798720464;;;-0,284061664;1,588291165;1,555934658;1,712692097
31.07.1945;-1.41223967560964;;;0,282461383;0,845372029;0,952604787;0,766602045
31.08.1945;5.79809270338958;;;0,313200264;0,483300596;0,831457865;0,73968831
30.09.1945;3.48161831212068;;;0,910345723;0,759034216;0,451046629;0,234106681
31.10.1945;3.73832031146946;;;0,034858284;1,228698103;0,54367348;0,074049281
30.11.1945;3.24324881621234;;;0,227405705;0,922077551;0,816550879;0,080537332
31.12.1945;0.988947475348434;;;0,308894015;0,530547926;0,349444075;0,411382938
31.01.1946;6.97004056411812;;;0,248531448;0,77481777;0,512510004;0,222465146
28.02.1946;-6.94668297995856;;;0,968063937;0,935415632;0,597713889;0,317875359
31.03.1946;4.39814929792905;;;0,65801976;0,912448462;0,203729501;0,057912342
30.04.1946;3.99112681161107;;;0,372771348;1,0374692;0,571041884;0,148895966
31.05.1946;2.23880634951878;;;0,41307809;0,872133277;0,687207251;0,561837455
30.06.1946;-3.91032319117123;;;0,181763055;1,149879036;0,88304687;-0,147996446
31.07.1946;-2.5501964889883;;;-0,091642588;0,77262671;0,400194077;0,162191255
31.08.1946;-7.29398403519377;;;-0,526436775;0,697746632;0,466484122;0,293032695
30.09.1946;-10.1501478624807;;;-0,446895666;0,979183302;0,418599353;0,791658
31.10.1946;-0.802138270408359;;;0,275523006;0,500605816;0,834744451;0,387646514
30.11.1946;-1.07816607659675;;;-0,768006767;1,314216351;0,627109581;0,047984051
31.12.1946;4.22343237513754;;;-0,210114109;1,381797965;0,853839916;0,901234327
31.01.1947;2.3529389031985;;;-1,447576187;1,187404979;1,024579746;0,946392796
28.02.1947;-1.46870718057086;;;-0,232909757;0,736960546;0,8238283;0,219525967
31.03.1947;-1.68503061399566;;;-0,043188695;0,669247104;0,326043713;-0,009881693
30.04.1947;-3.88925609506015;;;0,487599221;0,796767218;0,482612575;0,10291311
31.05.1947;-0.891633162696703;;;0,093257778;0,897221517;1,07767773;0,486421855
30.06.1947;5.25951722431535;;;0,098894909;0,927169539;0,901718517;0,566661392
31.07.1947;3.61604332252106;;;-0,36404265;1,048619784;1,114441472;0,61312177
31.08.1947;-2.79188152073292;;;0,133782411;0,784263415;0,411169957;0,41739901
30.09.1947;-1.3707574564634;;;0,622242652;0,908350443;1,062803189;0,767165722
31.10.1947;2.11780711958602;;;-0,101001505;1,000944102;0,817815751;0,46194422
30.11.1947;-2.91640151678096;;;0,09955426;1,017051397;0,59322154;0,772278778
31.12.1947;2.13618596980787;;;0,370546853;0,749165174;0,445333754;0,228290284
31.01.1948;-4.05228678320234;;;-0,225753312;0,658803232;0,988167058;0,314509206
29.02.1948;-5.1089917194046;;;0,124019176;0,76644817;0,657961228;0,425129978
31.03.1948;8.25556061260806;;;0,684962427;0,947215235;1,238202631;-0,075580518
30.04.1948;2.65251737767893;;;0,09509058;0,681089628;0,739091061;0,660641109
31.05.1948;7.81654410595987;;;-0,117978148;0,869187827;0,339001236;0,321679179
30.06.1948;0.299576006354929;;;0,330048455;0,899246366;0,575851755;0,458558936
31.07.1948;-5.31660335613606;;;0,08721133;0,96744361;1,155821948;0,35733358
31.08.1948;0.757097051551958;;;0,757583259;1,003195223;0,10767073;0,061104101
30.09.1948;-3.00563862169521;;;-0,771565654;1,285332695;1,273871171;0,399331088
31.10.1948;6.52033727440737;;;0,34057199;0,910833359;0,621504082;0,471440355
30.11.1948;-10.6060606060606;;;-0,074879898;1,011735929;0,606884453;0,335382187
31.12.1948;3.05084616450939;;;-0,626748673;0,748575538;0,296063803;0,088486883
31.01.1949;0.131581960622662;;;0,049610319;0,852822877;0,903793078;0,06250522
28.02.1949;-3.94218377754901;;;0,127035499;1,188190108;0,634479546;0,328716063
31.03.1949;3.00957959987556;;;-0,057044323;1,249484924;1,029923268;0,7055143
30.04.1949;-2.32403965283976;;;-0,026905936;1,135141875;0,742977239;0,487744732
31.05.1949;-3.53501329989919;;;0,148700145;1,221164309;0,922462013;0,402658073
30.06.1949;-0.211414614928274;;;0,831274341;0,75061234;0,753293762;0,376002271
31.07.1949;6.21469014070468;;;-0,156934173;1,052298854;0,390136884;0,090330015
31.08.1949;1.19681054276815;;;0,202922573;1,004307403;0,64654523;0,435714865
30.09.1949;2.36530650697238;;;0,363640249;0,857593557;0,735346714;0,383908496
31.10.1949;2.95250958969111;;;0,341498429;1,015220053;0,522876178;0,479913586
30.11.1949;0.124679234872604;;;0,613583969;0,787699022;0,788377406;0,483201766
31.12.1949;4.54546372266722;;;0,0797596;1,052655302;0,51033117;0,416761204
31.01.1950;1.54853071683134;;;1,091443856;0,882192391;0,950202723;0,441679353
28.02.1950;0.997067940768148;;;0,223177689;1,011617113;0,249537622;0,239353685
31.03.1950;0.406513385389995;;;0,0909131;1,029209328;0,8963244;0,285812546
30.04.1950;3.87506150068284;;;0,156958795;0,894166406;0,591396332;0,114742106
31.05.1950;4.56571071254555;;;-0,121485311;1,126301599;0,895885134;0,869683836
30.06.1950;-5.80404745865101;;;0,844055007;0,743810851;0,691777254;0,221931085
31.07.1950;0.847934505380521;;;0,210939861;0,860153248;0,304222582;0,161977586
31.08.1950;3.25112062076927;;;-0,216570498;0,928518236;0,729370406;0,483292511
30.09.1950;5.59175180444811;;;0,053711879;0,946963906;1,074740527;0,292408295
31.10.1950;0.411310645593854;;;0,425920387;0,607894643;0,64462888;0,487987875
30.11.1950;-0.102408894318928;;;-0,137841704;0,933186637;0,44183206;0,287443656
31.12.1950;4.71553083291107;;;0,014895795;1,131585175;0,850891751;0,635201197
31.01.1951;6.02055567235953;;;-0,187528702;1,064596977;0,943467401;0,379715115
28.02.1951;0.646349910594135;;;0,408229188;0,875861261;1,18811539;0,399406851
31.03.1951;-1.46788855973999;;;0,10851253;0,829160437;0,38543707;0,127164827
30.04.1951;4.42272245430666;;;-0,066905478;0,820895538;0,864683033;0,28375349
31.05.1951;-4.05706569340583;;;-0,235811821;1,213772965;0,801245324;0,496488758
30.06.1951;-2.6022368093816;;;-0,002230142;0,933593383;0,369302363;0,508828556
31.07.1951;6.87023185570834;;;-0,005387915;0,821258242;0,43543113;0,257331941
31.08.1951;3.92857626384626;;;-0,341201861;1,058732617;0,769430508;0,374642116
30.09.1951;-0.0859126167257585;;;-0,093655564;0,94714668;0,345646878;0,33749491
31.10.1951;-1.37575103901709;;;0,20757189;0,849539119;0,198541415;0,52229612
30.11.1951;-0.261557854813188;;;0,254633636;0,672514937;0,660628853;0,281557764
31.12.1951;3.88986595123306;;;-0,192469865;1,002764094;0,516273008;0,340579477
31.01.1952;1.55657940580274;;;0,767726748;1,113321639;0,87976746;0,638295135
29.02.1952;-3.64539843834444;;;-0,086496288;0,881111045;1,006538257;0,287341036
31.03.1952;4.77214359169815;;;0,632655593;0,887528792;1,151969517;0,771903432
30.04.1952;-4.30858066577814;;;0,347620476;1,173022359;0,751722505;0,829912196
31.05.1952;2.31561287561763;;;0,463733444;0,967094028;1,049573531;0,246476165
30.06.1952;4.61021980713556;;;-0,734738144;1,145403974;1,122576761;0,420852131
31.07.1952;1.76282271713437;;;-0,385909634;1,416811901;0,702983363;-0,025840248
31.08.1952;-1.45668873008501;;;0,294308528;0,918790345;0,498790204;0,020329622
30.09.1952;-1.95764985088314;;;0,230941204;1,29614204;1,076479608;0,223795327
31.10.1952;-0.0815014548390502;;;-0,241005784;1,074726858;0,607431922;0,385328144
30.11.1952;4.64926332938744;;;-0,524304788;1,006552745;0,507395133;-0,20928531
31.12.1952;3.54637510843121;;;0,034083536;0,931590988;0,515768836;0,435754209
31.01.1953;-0.715094227474267;;;0,935334522;1,150451222;0,839384577;0,379265115
28.02.1953;-1.81955859555221;;;0,36990092;0,852482389;0,414060228;0,319549442
31.03.1953;-2.35520738219047;;;-0,455811928;1,102507665;0,551632994;0,495453635
30.04.1953;-2.64926869133715;;;0,28521208;0,810571823;1,144656698;-0,105971775
31.05.1953;-0.324938752961257;;;0,63816565;1,170051133;0,710459591;0,896327049
30.06.1953;-1.62999800715496;;;0,411948396;1,078458538;0,545312052;0,371744623
31.07.1953;2.52692885573618;;;0,487386743;0,975687342;0,418281265;0,279429495
31.08.1953;-5.77777901081124;;;0,12699041;1,219616159;0,881437231;0,032416123
30.09.1953;0.128647886098232;;;-0,525124975;1,06163314;0,207942623;0,471808759
31.10.1953;5.0963619469659;;;-0,393582034;1,124971519;0,529655968;0,508434542
30.11.1953;0.89649268601002;;;0,570207894;0,892686124;0,438042976;0,147834216
31.12.1953;0.201935527456998;;;0,155019489;1,07576158;0,801742727;0,182689963
31.01.1954;5.11890562314219;;;0,34571453;0,798314548;0,810619021;0,002953815
28.02.1954;0.268403738608103;;;-0,037323032;0,98825991;0,5923742;0,527824366
31.03.1954;3.02103604991082;;;0,346174451;0,944871649;0,799780126;0,429163055
30.04.1954;4.89977605291978;;;0,123804182;1,090330945;0,698256483;0,86774343
31.05.1954;3.29087154155547;;;-0,393234647;0,786086355;0,289913179;0,142147504
30.06.1954;0.0685116479929748;;;-0,570763299;1,151889344;0,657676764;0,624217146
31.07.1954;5.71722057047814;;;0,247919873;0,752640404;0,819752326;0,244938256
31.08.1954;-3.40025668910828;;;0,180849002;1,362705972;0,796020633;0,970358823
